positionName,workYear,education,jobNature,financeStage,industryField,companyShortName,city,salary,district,createTime,positionLables,companySize,firstType,secondType,isSchoolJob,minSalary,maxSalary,maxCompanySize,companyScale
机器学习工程师,不限,本科,全职,不需要融资,移动互联网 硬件,芯智引擎,北京,16k-32k,海淀区,2018-07-18,"['算法', 'NLP', '数据挖掘']",15-50人,开发/测试/运维类,数据开发,0,16.0,32.0,50,小型企业
机器学习工程师,不限,本科,全职,C轮,"移动互联网,医疗健康",嘉和美康,北京,25k-50k,东城区,2018-07-06,"['医疗健康', '大数据', '数据挖掘', '算法', '自然语言处理']",500-2000人,开发/测试/运维类,数据开发,0,25.0,50.0,2000,大型企业
机器学习工程师,不限,本科,全职,天使轮,"金融,数据服务",游程奇点,北京,12k-24k,朝阳区,2018-07-06,"['软件开发', '建模', '算法']",少于15人,开发/测试/运维类,软件开发,0,12.0,24.0,15,小型企业
机器学习方向工程师,不限,本科,全职,D轮及以上,"移动互联网,教育",一起科技,北京,30k-60k,朝阳区,2018-07-11,"['大数据', '数据挖掘', '算法']",500-2000人,开发/测试/运维类,数据开发,0,30.0,60.0,2000,大型企业
机器学习算法工程师,不限,本科,全职,D轮及以上,"移动互联网,社交网络",知乎,北京,20k-40k,海淀区,2018-07-19,"['搜索', '深度学习', '推荐', 'NLP']",500-2000人,开发/测试/运维类,数据开发,0,20.0,40.0,2000,大型企业
机器学习工程师,不限,本科,全职,上市公司,社交网络,陌陌,北京,20k-40k,朝阳区,2018-07-16,"['广告营销', '数据挖掘', '算法']",500-2000人,开发/测试/运维类,数据开发,0,20.0,40.0,2000,大型企业
算法工程师—机器学习方向,不限,本科,全职,C轮,"金融,数据服务",百融金服,北京,15k-30k,海淀区,2018-07-19,"['金融', '数据挖掘']",500-2000人,开发/测试/运维类,数据开发,0,15.0,30.0,2000,大型企业
机器学习算法工程师,不限,本科,全职,D轮及以上,移动互联网,田米科技,北京,25k-50k,海淀区,2018-07-18,"['深度学习', '自然语言处理']",2000人以上,开发/测试/运维类,数据开发,0,25.0,50.0,2000,大型企业
机器学习算法工程师-校招,不限,本科,全职,C轮,数据服务,神策数据,北京,5k-8k,海淀区,2018-07-18,"['数据挖掘', 'NLP', '反作弊', '人工智能']",150-500人,开发/测试/运维类,数据开发,0,5.0,8.0,500,中型企业
机器学习工程师,不限,本科,全职,D轮及以上,医疗健康,好大夫在线,北京,25k-45k,朝阳区,2018-07-17,"['高级', '中级', '数据挖掘', '深度学习', '算法']",500-2000人,开发/测试/运维类,数据开发,0,25.0,45.0,2000,大型企业
算法工程师/高级算法工程师/机器学习专家,不限,本科,全职,上市公司,"移动互联网,游戏",360,北京,15k-30k,朝阳区,2018-07-17,[],2000人以上,开发|测试|运维类,数据开发,0,15.0,30.0,2000,大型企业
机器学习（实习生／校招生）,不限,本科,全职,B轮,"企业服务,数据服务",数美,北京,4k-8k,朝阳区,2018-07-17,"['征信', '数据挖掘', '深度学习', '大数据', '算法']",150-500人,开发/测试/运维类,数据开发,0,4.0,8.0,500,中型企业
机器学习算法工程师,不限,本科,全职,上市公司,文化娱乐,新浪网,北京,20k-40k,海淀区,2018-07-18,['数据挖掘'],2000人以上,开发/测试/运维类,数据开发,0,20.0,40.0,2000,大型企业
机器学习平台开发实习生,不限,本科,实习,D轮及以上,O2O,人人车,北京,3k-5k,朝阳区,2018-07-19,"['大数据', 'Java', '人工智能', '算法']",2000人以上,开发/测试/运维类,数据开发,1,3.0,5.0,2000,大型企业
新浪微博-机器学习算法工程师,不限,本科,全职,上市公司,移动互联网,新浪微博,北京,20k-40k,海淀区,2018-07-09,['数据挖掘'],2000人以上,开发/测试/运维类,数据开发,0,20.0,40.0,2000,大型企业
机器学习研究员-小米金融,不限,本科,全职,D轮及以上,移动互联网,小米,北京,20k-40k,海淀区,2018-07-19,"['金融', '算法', '数据挖掘', '风控', '量化']",2000人以上,开发/测试/运维类,数据开发,0,20.0,40.0,2000,大型企业
机器学习/人工智能方向实习生,不限,本科,实习,D轮及以上,"移动互联网,教育",一起科技,北京,5k-9k,朝阳区,2018-07-11,['自然语言处理'],500-2000人,开发/测试/运维类,数据开发,1,5.0,9.0,2000,大型企业
机器学习算法工程师,不限,本科,全职,天使轮,数据服务,秘塔科技,北京,18k-30k,朝阳区,2018-07-17,"['资深', '人工智能', '自然语言处理']",15-50人,开发/测试/运维类,数据开发,0,18.0,30.0,50,小型企业
机器学习算法工程师,不限,本科,全职,A轮,"移动互联网,硬件",猎户星空,北京,25k-50k,朝阳区,2018-07-12,"['深度学习', '人工智能']",500-2000人,开发/测试/运维类,数据开发,0,25.0,50.0,2000,大型企业
{实习生} 自然语言处理与机器学习-算法和研究方向,不限,本科,实习,A轮,移动互联网,三角兽科技,北京,5k-8k,朝阳区,2018-07-17,"['C/C++', '深度学习', '语音']",50-150人,开发/测试/运维类,后端开发,1,5.0,8.0,150,小型企业
机器学习算法负责人-CVR模型方向,不限,本科,全职,C轮,"移动互联网,数据服务",字节跳动,北京,36k-70k,海淀区,2018-07-16,[],2000人以上,开发/测试/运维类,数据开发,0,36.0,70.0,2000,大型企业
机器学习算法专家,不限,本科,全职,D轮及以上,"移动互联网,O2O",美团点评,北京,25k-50k,朝阳区,2018-07-16,"['数据挖掘', '深度学习', 'NLP', '人工智能']",2000人以上,开发/测试/运维类,数据开发,0,25.0,50.0,2000,大型企业
算法工程师（机器学习）,不限,本科,全职,上市公司,"硬件,数据服务",东方生态,北京,10k-20k,海淀区,2018-06-19,"['视频', '深度学习']",50-150人,开发/测试/运维类,数据开发,0,10.0,20.0,150,小型企业
机器学习平台：,不限,本科,全职,上市公司,"移动互联网,游戏",360,北京,15k-30k,朝阳区,2018-07-17,"['专家', '资深', '高级', '中级', '初级']",2000人以上,开发/测试/运维类,数据开发,0,15.0,30.0,2000,大型企业
机器学习平台研发工程师,不限,本科,全职,上市公司,移动互联网,新浪微博,北京,20k-40k,海淀区,2018-07-09,"['高级', '算法']",2000人以上,开发/测试/运维类,数据开发,0,20.0,40.0,2000,大型企业
机器学习建模工程师,不限,本科,全职,B轮,移动互联网,第四范式,北京,20k-40k,海淀区,2018-07-13,"['大数据', '数据挖掘', 'python']",150-500人,开发/测试/运维类,数据开发,0,20.0,40.0,500,中型企业
机器学习算法工程师,不限,本科,全职,不需要融资,其他,都科摩,北京,21k-38k,海淀区,2018-07-02,"['移动互联网', '人工智能', '大数据', '深度学习']",50-150人,开发/测试/运维类,数据开发,0,21.0,38.0,150,小型企业
机器学习平台算法工程师,不限,本科,全职,上市公司,"电子商务,数据服务",京东集团,北京,20k-40k,朝阳区,2018-07-18,"['广告营销', '软件开发', '深度学习']",2000人以上,开发/测试/运维类,数据开发,0,20.0,40.0,2000,大型企业
机器学习算法实习生 (用户画像方向),不限,本科,实习,天使轮,"移动互联网,企业服务",Aibee,北京,3k-6k,海淀区,2018-07-18,"['图像处理', '人工智能', '大数据', '数据挖掘']",50-150人,开发/测试/运维类,数据开发,1,3.0,6.0,150,小型企业
基础架构（高级）工程师 — 机器学习平台方向,不限,本科,全职,D轮及以上,"生活服务,电子商务",小红书,北京,25k-50k,朝阳区,2018-07-19,"['广告营销', 'Java', 'Python', '大数据', '数据挖掘', 'hadoop']",500-2000人,开发/测试/运维类,后端开发,0,25.0,50.0,2000,大型企业
NLP机器学习工程师,不限,本科,全职,D轮及以上,"移动互联网,教育",一起科技,北京,25k-50k,朝阳区,2018-07-11,"['教育', '算法', '深度学习']",500-2000人,开发/测试/运维类,数据开发,0,25.0,50.0,2000,大型企业
机器学习系统研发工程师(大数据方向),不限,本科,全职,上市公司,移动互联网,新浪微博,北京,20k-40k,海淀区,2018-07-09,"['信息安全', '高级', '数据分析', '数据挖掘']",2000人以上,开发/测试/运维类,数据开发,0,20.0,40.0,2000,大型企业
机器学习算法实习生 (推荐算法方向),不限,本科,实习,天使轮,"移动互联网,企业服务",Aibee,北京,3k-6k,海淀区,2018-07-18,"['搜索', '深度学习']",50-150人,开发/测试/运维类,数据开发,1,3.0,6.0,150,小型企业
深度/机器学习,不限,硕士,全职,B轮,"移动互联网,医疗健康",深睿医疗,北京,25k-50k,海淀区,2018-07-19,"['医疗健康', '计算机视觉', '算法', '深度学习', '自然语言处理']",50-150人,开发/测试/运维类,数据开发,0,25.0,50.0,150,小型企业
机器学习工程师,不限,硕士,全职,不需要融资,移动互联网,中国心理服务领航者,北京,30k-50k,丰台区,2018-07-03,"['大数据', '数据挖掘', '算法']",150-500人,开发/测试/运维类,数据开发,0,30.0,50.0,500,中型企业
机器学习工程师,不限,硕士,全职,D轮及以上,医疗健康,好大夫在线,北京,35k-70k,朝阳区,2018-07-19,"['医疗健康', '数据分析', '算法', '数据挖掘', '人工智能']",500-2000人,开发/测试/运维类,数据开发,0,35.0,70.0,2000,大型企业
自然语言处理&amp;机器学习开发工程师,不限,硕士,全职,B轮,移动互联网,大数医达,北京,25k-45k,海淀区,2018-07-18,"['数据挖掘', '语音处理', '分布式', '算法']",15-50人,开发/测试/运维类,数据开发,0,25.0,45.0,50,小型企业
机器学习工程师（人工智能中心）,不限,硕士,全职,A轮,数据服务,普林科技,北京,15k-30k,海淀区,2018-07-18,"['中级', '初级', '数据分析', '数据挖掘', '大数据']",50-150人,开发/测试/运维类,数据开发,0,15.0,30.0,150,小型企业
机器学习工程师（北京）,不限,硕士,全职,D轮及以上,"移动互联网,社交网络",Bigo,北京,25k-50k,海淀区,2018-06-28,"['软件开发', '算法', '深度学习', '模式识别']",500-2000人,开发/测试/运维类,软件开发,0,25.0,50.0,2000,大型企业
机器学习研发工程师,不限,硕士,全职,D轮及以上,医疗健康,好大夫在线,北京,30k-60k,朝阳区,2018-07-05,"['医疗健康', '数据挖掘', '算法']",500-2000人,开发/测试/运维类,数据开发,0,30.0,60.0,2000,大型企业
移动端机器学习优化工程师（北京）,不限,硕士,全职,D轮及以上,"移动互联网,社交网络",Bigo,北京,20k-40k,海淀区,2018-07-05,"['C/C++', '客户端', '算法', '工程移植', '客户端工程优化', '机器学习工程化']",500-2000人,开发/测试/运维类,后端开发,0,20.0,40.0,2000,大型企业
机器学习工程师（NLP方向）,不限,硕士,全职,天使轮,"医疗健康,移动互联网",颐圣智能,北京,18k-36k,朝阳区,2018-07-12,"['算法', '自然语言处理']",15-50人,开发/测试/运维类,数据开发,0,18.0,36.0,50,小型企业
机器学习工程师,不限,硕士,全职,D轮及以上,医疗健康,好大夫在线,北京,17k-34k,朝阳区,2018-07-09,"['医疗健康', '数据挖掘', '算法']",500-2000人,开发/测试/运维类,数据开发,0,17.0,34.0,2000,大型企业
机器学习科学家（可兼职）（北京）,不限,博士,兼职,A轮,"金融,数据服务",GFT,北京,20k-40k,海淀区,2018-07-18,"['js', '金融AI', '分析员']",15-50人,金融类,证券/期货,0,20.0,40.0,50,小型企业
机器学习工程师,不限,不限,全职,A轮,"移动互联网,数据服务",爱特曼科技,北京,18k-36k,海淀区,2018-07-09,"['广告营销', '高级', '深度学习', '算法', '自然语言处理']",15-50人,开发/测试/运维类,数据开发,0,18.0,36.0,50,小型企业
机器学习工程师,不限,不限,全职,A轮,"电子商务,文化娱乐",什么值得买,北京,20k-30k,丰台区,2018-07-19,['高级'],150-500人,开发/测试/运维类,后端开发,0,20.0,30.0,500,中型企业
机器学习工程师,不限,不限,全职,C轮,"移动互联网,教育",洋葱数学,北京,18k-30k,朝阳区,2018-07-13,['中级'],150-500人,开发/测试/运维类,数据开发,0,18.0,30.0,500,中型企业
机器学习工程师,1-3年,本科,全职,B轮,移动互联网,问卷网@爱调研,上海,15k-30k,徐汇区,2018-07-19,"['广告营销', '数据挖掘', '人工智能', '算法']",150-500人,开发/测试/运维类,数据开发,0,15.0,30.0,500,中型企业
机器学习工程师,1-3年,本科,全职,A轮,"金融,数据服务",GFT,上海,20k-40k,虹口区,2018-07-18,"['视频', '算法', '深度学习', 'NLP', '人工智能']",15-50人,开发/测试/运维类,数据开发,0,20.0,40.0,50,小型企业
机器学习工程师,1-3年,本科,全职,A轮,"移动互联网,教育",叽里呱啦,上海,20k-40k,普陀区,2018-07-19,"['大数据', '数据分析', '数据挖掘']",150-500人,开发/测试/运维类,数据开发,0,20.0,40.0,500,中型企业
机器学习开发工程师,1-3年,本科,全职,上市公司,"数据服务,企业服务",Gridsum 国双,上海,15k-25k,静安区,2018-07-19,"['大数据', '数据挖掘']",500-2000人,开发/测试/运维类,数据开发,0,15.0,25.0,2000,大型企业
机器学习算法工程师,1-3年,本科,全职,天使轮,信息安全、移动互联网,戎磐网络,上海,10k-15k,长宁区,2018-07-19,"['数据挖掘', '大数据']",15-50人,开发/测试/运维类,数据开发,0,10.0,15.0,50,小型企业
机器学习算法工程师,1-3年,本科,全职,B轮,"移动互联网,电子商务",优梦,上海,20k-35k,杨浦区,2018-07-18,"['数据挖掘', '深度学习']",50-150人,开发/测试/运维类,数据开发,0,20.0,35.0,150,小型企业
机器学习算法工程师,1-3年,本科,全职,A轮,"移动互联网,金融",虎博科技,上海,18k-36k,黄浦区,2018-07-17,"['金融', '中级', '搜索', '深度学习']",15-50人,开发/测试/运维类,数据开发,0,18.0,36.0,50,小型企业
机器学习平台开发工程师,1-3年,本科,全职,D轮及以上,"移动互联网,数据服务",七牛云,上海,15k-30k,浦东新区,2018-07-18,"['算法', '图像处理', 'linux', 'Java', '分布式', 'python']",150-500人,开发/测试/运维类,数据开发,0,15.0,30.0,500,中型企业
计算广告工程师（机器学习方向）,1-3年,本科,全职,D轮及以上,"移动互联网,数据服务",触宝,上海,25k-45k,徐汇区,2018-07-16,"['搜索引擎', '资深', '数据挖掘', '信息检索']",150-500人,开发/测试/运维类,数据开发,0,25.0,45.0,500,中型企业
